DATE,PLAYER,TEAM,AGE,GP,WLP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
2019-01-11,Luke Kornet,NYK,23.0,19.0,0.21052631578947367,4.0,15.0,13.4,6.2,2.1,4.7,43.8,1.5,3.3,45.2,0.6,0.7,84.6,0.6,1.8,2.4,1.1,0.4,0.3,0.5,0.6,12.8,0.0,0.0,-3.2
2019-01-11,Cameron Payne,CLE,24.0,33.0,0.18181818181818182,6.0,27.0,17.6,6.1,2.4,5.6,42.9,0.6,2.1,30.9,0.7,0.8,85.2,0.3,1.4,1.7,2.7,1.1,0.6,0.2,1.6,13.4,0.0,0.0,-6.5
2019-01-11,Jalen Brunson,DAL,22.0,34.0,0.4117647058823529,14.0,20.0,16.4,6.1,2.4,5.7,43.0,0.5,1.7,27.6,0.8,1.2,65.0,0.3,1.4,1.6,2.1,0.8,0.6,0.0,1.3,12.1,1.0,0.0,1.3
2019-01-11,Torrey Craig,DEN,28.0,35.0,0.7428571428571429,26.0,9.0,22.0,6.1,2.3,5.4,42.6,0.8,2.8,29.9,0.6,1.0,61.8,1.6,2.5,4.1,1.0,0.8,0.5,0.5,2.5,14.6,1.0,0.0,0.3
2019-01-11,Frank Ntilikina,NYK,20.0,35.0,0.2571428571428571,9.0,26.0,21.1,6.0,2.3,6.5,34.9,0.9,2.9,30.0,0.6,0.7,80.8,0.2,1.7,1.9,2.5,1.3,0.7,0.3,2.5,13.7,0.0,0.0,-5.9
2019-01-11,Henry Ellenson,DET,21.0,2.0,0.0,0.0,2.0,12.4,6.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,4.5,4.5,0.5,0.0,0.0,0.0,1.0,12.2,0.0,0.0,-4.0
2019-01-11,Seth Curry,POR,28.0,36.0,0.6111111111111112,22.0,14.0,17.4,6.0,2.2,5.1,43.2,1.4,2.8,49.0,0.2,0.2,100.0,0.3,1.0,1.3,0.8,0.8,0.4,0.1,1.3,9.5,0.0,0.0,2.3
2019-01-11,Omari Spellman,ATL,21.0,24.0,0.25,6.0,18.0,17.1,6.0,2.1,5.4,38.5,0.8,2.6,32.3,1.0,1.3,76.7,1.8,2.4,4.1,1.0,0.6,0.7,0.5,1.4,15.5,3.0,0.0,-6.5
2019-01-11,David Nwaba,CLE,25.0,21.0,0.2857142857142857,6.0,15.0,16.4,6.0,2.0,4.7,42.4,0.4,1.7,25.7,1.5,2.4,64.0,0.5,2.3,2.8,0.7,0.4,0.6,0.3,1.7,12.8,0.0,0.0,0.7
2019-01-11,Yogi Ferrell,SAC,25.0,32.0,0.46875,15.0,17.0,14.0,5.9,2.2,4.8,44.5,0.7,1.9,37.7,0.9,1.0,87.9,0.1,1.3,1.4,1.7,0.4,0.4,0.1,0.7,11.2,0.0,0.0,-1.0
